-35820.504408,  -38071.398256,   58.444283 ,  173656.700
-35820.504408,  -38071.398256,   58.444863 ,  173656.800
-35820.501893,  -38071.398266,   58.445329 ,  173656.900
-35820.501893,  -38071.398266,   58.445675 ,  173657.000
-35820.504408,  -38071.398256,   58.446135 ,  173657.100
-35820.501893,  -38071.398266,   58.446601 ,  173657.200
-35820.504408,  -38071.398256,   58.446885 ,  173657.300
-35820.504408,  -38071.398256,   58.447292 ,  173657.400
-35820.501893,  -38071.398266,   58.447585 ,  173657.500
-35820.501893,  -38071.398266,   58.447758 ,  173657.600
-35820.501893,  -38071.398266,   58.448045 ,  173657.700
-35820.501893,  -38071.398266,   58.448103 ,  173657.800
-35820.504395,  -38071.395174,   58.448408 ,  173657.900
-35820.501880,  -38071.395184,   58.448643 ,  173658.000
-35820.504395,  -38071.395174,   58.448927 ,  173658.100
-35820.501880,  -38071.395184,   58.449161 ,  173658.200
-35820.501880,  -38071.395184,   58.449161 ,  173658.300
-35820.504395,  -38071.395174,   58.449334 ,  173658.400
-35820.504395,  -38071.395174,   58.449507 ,  173658.500
-35820.501880,  -38071.395184,   58.449800 ,  173658.600
-35820.501880,  -38071.395184,   58.450146 ,  173658.700
-35820.504395,  -38071.395174,   58.450491 ,  173658.800
-35820.504395,  -38071.395174,   58.451183 ,  173658.900
-35820.501880,  -38071.395184,   58.451417 ,  173659.000
-35820.501880,  -38071.395184,   58.452056 ,  173659.100
-35820.504395,  -38071.395174,   58.452920 ,  173659.200
-35820.504395,  -38071.395174,   58.453093 ,  173659.300
-35820.504395,  -38071.395174,   58.453904 ,  173659.400
-35820.501880,  -38071.395184,   58.454485 ,  173659.500
-35820.501880,  -38071.395184,   58.454658 ,  173659.600
-35820.501880,  -38071.395184,   58.455296 ,  173659.700
-35820.501880,  -38071.395184,   58.455642 ,  173659.800
-35820.501880,  -38071.395184,   58.455815 ,  173659.900
-35820.501880,  -38071.395184,   58.456395 ,  173660.000
-35820.501880,  -38071.395184,   58.456799 ,  173660.100
-35820.501880,  -38071.395184,   58.456914 ,  173660.200
-35820.501880,  -38071.395184,   58.457145 ,  173660.300
-35820.504395,  -38071.395174,   58.457259 ,  173660.400
-35820.504395,  -38071.395174,   58.457259 ,  173660.500
-35820.504395,  -38071.395174,   58.457259 ,  173660.600
-35820.501880,  -38071.395184,   58.456799 ,  173660.700
-35820.504395,  -38071.395174,   58.456679 ,  173660.800
-35820.504395,  -38071.395174,   58.456333 ,  173660.900
-35820.501880,  -38071.395184,   58.456395 ,  173661.000
-35820.504395,  -38071.395174,   58.456160 ,  173661.100
-35820.501880,  -38071.395184,   58.455642 ,  173661.200
-35820.504395,  -38071.395174,   58.455176 ,  173661.300
-35820.501880,  -38071.395184,   58.454658 ,  173661.400
-35820.501880,  -38071.395184,   58.454312 ,  173661.500
-35820.504395,  -38071.395174,   58.453904 ,  173661.600
-35820.501880,  -38071.395184,   58.453559 ,  173661.700
-35820.501880,  -38071.395184,   58.453213 ,  173661.800
-35820.504395,  -38071.395174,   58.452747 ,  173661.900
-35820.501880,  -38071.395184,   58.452402 ,  173662.000
-35820.501880,  -38071.395184,   58.451883 ,  173662.100
-35820.504395,  -38071.395174,   58.451356 ,  173662.200
-35820.501880,  -38071.395184,   58.451130 ,  173662.300
-35820.504395,  -38071.395174,   58.450837 ,  173662.400
-35820.501880,  -38071.395184,   58.450318 ,  173662.500
-35820.504395,  -38071.395174,   58.449680 ,  173662.600
-35820.504395,  -38071.395174,   58.449334 ,  173662.700
-35820.501880,  -38071.395184,   58.448816 ,  173662.800
-35820.504395,  -38071.395174,   58.448350 ,  173662.900
-35820.501880,  -38071.395184,   58.447890 ,  173663.000
-35820.499365,  -38071.395195,   58.447528 ,  173663.100
-35820.499365,  -38071.395195,   58.447124 ,  173663.200
